testValue,time,trainValue,prediction
262,2011-07-23,262,268.1774827542315
272,2011-07-24,272,268.1673808291173
265,2011-07-25,265,271.0827549311498
270,2011-07-26,270,272.65610447963905
265,2011-07-27,265,272.5675864733362
262,2011-07-28,262,272.81721989842947
261,2011-07-29,261,272.8123417750107
246,2011-07-30,246,272.8522929739186
247,2011-07-31,247,272.8530055687108
252,2011-08-01,252,244.84466735581566
262,2011-08-02,262,244.92464349943594
261,2011-08-03,261,244.58119702817345
261,2011-08-04,261,244.5811830719033
260,2011-08-05,260,244.52597775122595
259,2011-08-06,259,244.52390693260534
258,2011-08-07,258,244.51495576125987
259,2011-08-08,259,257.7455824681729
263,2011-08-09,263,257.57530401834254
256,2011-08-10,256,257.5280141355603
258,2011-08-11,258,257.49887020958636
257,2011-08-12,257,257.4901744313215
254,2011-08-13,254,257.48516368881275
254,2011-08-14,254,257.48357778253927
244,2011-08-15,244,253.55732082844688
252,2011-08-16,252,253.54017540218072
247,2011-08-17,247,253.46836902403052
242,2011-08-18,242,253.46283247186034
244,2011-08-19,244,253.45107813810597
238,2011-08-20,238,253.44973310934583
243,2011-08-21,243,253.44779199330674
238,2011-08-22,238,242.6309204490244
244,2011-08-23,244,243.41926594853288
242,2011-08-24,242,243.3907204412007
245,2011-08-25,245,243.51617299355215
230,2011-08-26,230,243.51647688258512
234,2011-08-27,234,243.53662942791206
221,2011-08-28,221,243.53746321093098
228,2011-08-29,228,220.30255151126272
228,2011-08-30,228,218.18725473284493
227,2011-08-31,227,217.99331948067731
231,2011-09-01,231,217.6460138770774
226,2011-09-02,226,217.6014137836008
226,2011-09-03,226,217.54389652574446
225,2011-09-04,225,217.53450514563497
223,2011-09-05,223,224.9466907409013
223,2011-09-06,223,224.78401716792857
216,2011-09-07,216,224.7691366469678
226,2011-09-08,226,224.74243279170904
221,2011-09-09,221,224.7390056516356
216,2011-09-10,216,224.7345838129937
212,2011-09-11,212,224.73386164241583
213,2011-09-12,213,210.8502670396301
212,2011-09-13,212,210.16291089283712
194,2011-09-14,194,209.95141873095628
197,2011-09-15,197,209.83276092806955
192,2011-09-16,192,209.79416071479133
192,2011-09-17,192,209.77359534698292
190,2011-09-18,190,209.7665928550334
189,2011-09-19,189,189.83305053874727
202,2011-09-20,202,189.50522430852877
190,2011-09-21,190,189.46556760461715
198,2011-09-22,198,189.4113512682426
192,2011-09-23,192,189.4028576068439
205,2011-09-24,205,189.3938154582379
194,2011-09-25,194,189.392096921596
197,2011-09-26,197,194.80778697223266
182,2011-09-27,182,193.07066293066745
193,2011-09-28,193,193.13289710777525
182,2011-09-29,182,192.85602589120683
197,2011-09-30,197,192.8552508334133
184,2011-10-01,184,192.81070534022686
192,2011-10-02,192,192.808846174209
180,2011-10-03,180,190.73844606390796
191,2011-10-04,191,191.97962877121745
184,2011-10-05,184,191.8235325046496
207,2011-10-06,207,192.01760628421115
230,2011-10-07,230,191.99983190717893
253,2011-10-08,253,192.03042989075485
265,2011-10-09,265,192.02872913699647
265,2011-10-10,265,269.6365007590396
276,2011-10-11,276,271.7532793678482
287,2011-10-12,287,272.58360856759765
299,2011-10-13,299,272.95748162647084
314,2011-10-14,314,273.10598185025657
313,2011-10-15,313,273.1720872875719
313,2011-10-16,313,273.1986167111055
311,2011-10-17,311,312.6848192132339
310,2011-10-18,310,312.6726747316875
315,2011-10-19,315,312.62125247370545
321,2011-10-20,321,312.61730772077505
346,2011-10-21,346,312.60884244392565
369,2011-10-22,369,312.6078785255265
397,2011-10-23,397,312.606472828724
409,2011-10-24,409,403.4214699254723
400,2011-10-25,400,408.20114336869864
371,2011-10-26,371,409.4253018768279
328,2011-10-27,328,410.2461587805681
