testValue,time,trainValue,prediction
421,2015-02-12,421,538.4747009632238
437,2015-02-13,437,538.7697789097834
458,2015-02-14,458,538.8990754009503
450,2015-02-15,450,538.9573276559249
423,2015-02-16,423,451.16485751831215
412,2015-02-17,412,450.4042238118094
427,2015-02-18,427,450.42852364969355
821,2015-02-19,821,450.34355683758
716,2015-02-20,716,450.33395598592995
715,2015-02-21,715,450.3226632820472
703,2015-02-22,703,450.3198940687422
672,2015-02-23,672,702.3013450581769
630,2015-02-24,630,701.0054684333758
595,2015-02-25,595,700.8658613485618
579,2015-02-26,579,700.7226404826233
556,2015-02-27,556,700.7006590878268
531,2015-02-28,531,700.6844953502701
510,2015-03-01,510,700.6813607925546
499,2015-03-02,499,505.30966684429086
474,2015-03-03,474,502.6458113885134
456,2015-03-04,456,501.86771001777623
452,2015-03-05,452,501.50904961047837
468,2015-03-06,468,501.3894003693897
468,2015-03-07,468,501.33942382603345
468,2015-03-08,468,501.3216116162234
479,2015-03-09,479,468.0316625717238
487,2015-03-10,487,468.03542408058485
482,2015-03-11,482,468.03907842767785
466,2015-03-12,466,468.03989361177344
458,2015-03-13,458,468.04036064802625
454,2015-03-14,454,468.04049871160635
454,2015-03-15,454,468.0405624252245
454,2015-03-16,454,453.57085344211487
458,2015-03-17,458,453.51939578032807
442,2015-03-18,442,453.4699354257109
421,2015-03-19,421,453.45881398539984
408,2015-03-20,408,453.45249112664465
441,2015-03-21,441,453.45061109489745
510,2015-03-22,510,453.44974784668216
834,2015-03-23,834,520.3881009133512
730,2015-03-24,730,528.4342978831384
675,2015-03-25,675,530.326572361696
632,2015-03-26,632,531.3363745213824
603,2015-03-27,603,531.6331815340826
580,2015-03-28,580,531.766143877742
569,2015-03-29,569,531.8100277547785
553,2015-03-30,553,566.3958621174033
532,2015-03-31,532,565.5381178312988
495,2015-04-01,495,565.3603241081023
474,2015-04-02,474,565.290793278006
443,2015-04-03,443,565.2798036655341
431,2015-04-04,431,565.2738088136009
420,2015-04-05,420,565.2733072928108
420,2015-04-06,420,418.35207399492657
408,2015-04-07,408,417.3481478754328
404,2015-04-08,404,417.25924360141676
397,2015-04-09,397,417.1626239724227
404,2015-04-10,404,417.16127659305886
397,2015-04-11,397,417.15139216431913
404,2015-04-12,404,417.1520557145655
396,2015-04-13,396,403.9283993239893
402,2015-04-14,402,404.65813372502424
394,2015-04-15,394,404.5923749409063
390,2015-04-16,390,404.6731096457296
379,2015-04-17,379,404.6598522828587
373,2015-04-18,373,404.66926278391884
383,2015-04-19,383,404.66713906726665
394,2015-04-20,394,383.5846939432563
418,2015-04-21,418,384.5741153157751
422,2015-04-22,422,384.55226634264295
433,2015-04-23,433,384.65681155053255
437,2015-04-24,437,384.64582046720966
445,2015-04-25,445,384.65759144433645
449,2015-04-26,449,384.65546823487364
449,2015-04-27,449,450.04713270835435
441,2015-04-28,441,450.37791343078294
434,2015-04-29,434,450.4598319673626
442,2015-04-30,442,450.4875715618157
