testValue,time,trainValue,prediction
1651.81,2013-06-18,1651.81,1638.663537195474
1628.93,2013-06-19,1628.93,1647.450408070876
1588.19,2013-06-20,1588.19,1634.7336497587876
1592.43,2013-06-21,1592.43,1594.8811685824446
1573.09,2013-06-24,1573.09,1586.1920169472057
1588.03,2013-06-25,1588.03,1573.1893645884813
1603.26,2013-06-26,1603.26,1584.286184458675
1613.2,2013-06-27,1613.2,1592.3616789032305
1606.28,2013-06-28,1606.28,1612.1311972006129
1614.96,2013-07-01,1614.96,1613.2424128590408
1614.08,2013-07-02,1614.08,1616.5612765609358
1615.41,2013-07-03,1615.41,1609.8150304677151
1631.89,2013-07-05,1631.89,1614.1429899999075
1640.46,2013-07-08,1640.46,1629.3724556358459
1652.32,2013-07-09,1652.32,1637.11801284734
1652.62,2013-07-10,1652.62,1656.0063289198495
1675.02,2013-07-11,1675.02,1659.145043388655
1680.19,2013-07-12,1680.19,1675.1411578886984
1682.5,2013-07-15,1682.5,1678.6672537433478
1676.26,2013-07-16,1676.26,1684.073435422495
1680.91,2013-07-17,1680.91,1670.3828042854707
1689.37,2013-07-18,1689.37,1687.3458427935986
1692.09,2013-07-19,1692.09,1692.0424678364184
1695.53,2013-07-22,1695.53,1693.8325135849864
1692.39,2013-07-23,1692.39,1696.2800697770404
1685.94,2013-07-24,1685.94,1699.025193222114
1690.25,2013-07-25,1690.25,1695.3346136027444
1691.65,2013-07-26,1691.65,1689.2380926813696
1685.33,2013-07-29,1685.33,1696.7577491755785
1685.96,2013-07-30,1685.96,1686.9387761936189
1685.73,2013-07-31,1685.73,1688.9793028579998
1706.87,2013-08-01,1706.87,1687.8916617092214
1709.67,2013-08-02,1709.67,1708.0933178546372
1707.14,2013-08-05,1707.14,1710.2448875280613
1697.37,2013-08-06,1697.37,1718.8598790117285
1690.91,2013-08-07,1690.91,1701.2069269675337
1697.48,2013-08-08,1697.48,1697.2736500209255
1691.42,2013-08-09,1691.42,1699.3535157553501
1689.47,2013-08-12,1689.47,1688.6899553889566
1694.16,2013-08-13,1694.16,1692.9787258862139
1685.39,2013-08-14,1685.39,1690.7850271065888
1661.32,2013-08-15,1661.32,1685.1868733179776
1655.83,2013-08-16,1655.83,1666.8893640987108
1646.06,2013-08-19,1646.06,1657.583759769588
1652.35,2013-08-20,1652.35,1647.5121733611622
1642.8,2013-08-21,1642.8,1651.227967680334
1656.96,2013-08-22,1656.96,1638.4248711613398
1663.5,2013-08-23,1663.5,1650.0780813830133
1656.78,2013-08-26,1656.78,1661.2656082465564
1630.48,2013-08-27,1630.48,1654.886874207375
1634.96,2013-08-28,1634.96,1628.332344998286
1638.17,2013-08-29,1638.17,1628.804445149679
1632.97,2013-08-30,1632.97,1635.2720571426903
1639.77,2013-09-03,1639.77,1628.7617916776999
1653.08,2013-09-04,1653.08,1635.1290475314595
1655.08,2013-09-05,1655.08,1650.370106212502
1655.17,2013-09-06,1655.17,1654.388641357728
1671.71,2013-09-09,1671.71,1656.5836291187725
1683.99,2013-09-10,1683.99,1669.5566405080115
1689.13,2013-09-11,1689.13,1684.0181852969017
1683.42,2013-09-12,1683.42,1686.9554477007832
1687.99,2013-09-13,1687.99,1684.519747572387
1697.6,2013-09-16,1697.6,1687.724273397247
1704.76,2013-09-17,1704.76,1698.6206667067063
1725.52,2013-09-18,1725.52,1705.9055864003558
1722.34,2013-09-19,1722.34,1732.2035927206352
1709.91,2013-09-20,1709.91,1729.609735774803
1701.84,2013-09-23,1701.84,1709.7754458182123
1697.42,2013-09-24,1697.42,1704.1783741446407
1692.77,2013-09-25,1692.77,1700.3484828790488
1698.67,2013-09-26,1698.67,1696.1889480496577
1691.75,2013-09-27,1691.75,1702.7541871974322
1681.55,2013-09-30,1681.55,1697.478230168858
1695.0,2013-10-01,1695.0,1680.9422073692408
