testValue,time,trainValue,prediction
260,2013-06-29,260,385.9328641382996
257,2013-06-30,257,409.9349182909166
269,2013-07-01,269,253.97745351731754
282,2013-07-02,282,248.94010836954138
289,2013-07-03,289,238.9044343615621
281,2013-07-04,281,230.85912429940572
277,2013-07-05,277,226.8254711518316
278,2013-07-06,278,223.80118293713377
279,2013-07-07,279,218.76857189492824
274,2013-07-08,274,278.4356507594114
271,2013-07-09,271,277.8581664175344
264,2013-07-10,264,273.2881567144553
256,2013-07-11,256,268.7214241713595
245,2013-07-12,245,268.1494808603851
241,2013-07-13,241,269.56994382021514
241,2013-07-14,241,270.0116926213169
241,2013-07-15,241,236.80055415055068
249,2013-07-16,249,234.58330417810757
257,2013-07-17,257,108.47473513853606
269,2013-07-18,269,106.08784410102723
268,2013-07-19,268,105.92368703459937
271,2013-07-20,271,107.72695485750171
264,2013-07-21,264,109.51444020397432
252,2013-07-22,252,257.33293233998705
235,2013-07-23,235,251.67493412206707
230,2013-07-24,230,245.0194865216729
226,2013-07-25,226,238.35707895348742
230,2013-07-26,230,230.69269599382605
224,2013-07-27,224,223.02400353060142
224,2013-07-28,224,217.35909920394
225,2013-07-29,225,221.51551901379577
227,2013-07-30,227,218.02938842588844
227,2013-07-31,227,214.54295844138935
226,2013-08-01,226,213.05606801535825
228,2013-08-02,228,210.57807334224768
234,2013-08-03,234,207.08506906053006
234,2013-08-04,234,202.5742892103338
234,2013-08-05,234,231.8163698714661
231,2013-08-06,231,231.6484781722266
235,2013-08-07,235,235.47807800673564
235,2013-08-08,235,238.30244531638493
236,2013-08-09,236,243.10961561789992
236,2013-08-10,236,248.9345460861546
237,2013-08-11,237,252.75043897341786
237,2013-08-12,237,237.47261728923831
237,2013-08-13,237,237.94573915195812
237,2013-08-14,237,238.41951850571036
237,2013-08-15,237,238.89532741402573
234,2013-08-16,234,231.37567282974
242,2013-08-17,242,235.84247540787132
234,2013-08-18,234,239.323109821304
237,2013-08-19,237,228.1444147109772
232,2013-08-20,232,222.28649013175544
243,2013-08-21,243,216.44898790069448
243,2013-08-22,243,208.59780406441993
243,2013-08-23,243,200.74872070131403
233,2013-08-24,233,194.9007869311162
229,2013-08-25,229,188.06049422255956
230,2013-08-26,230,225.0651629080116
230,2013-08-27,230,221.12717828770832
238,2013-08-28,238,216.19443223104878
238,2013-08-29,238,211.24360251004666
241,2013-08-30,241,207.30964066493937
238,2013-08-31,238,202.3603634830982
232,2013-09-01,232,197.43122770929205
231,2013-09-02,231,225.85317941174566
234,2013-09-03,234,221.6783120590445
236,2013-09-04,236,217.524769998242
242,2013-09-05,242,212.3774673081581
234,2013-09-06,234,207.21336667522917
239,2013-09-07,239,208.05241756070896
239,2013-09-08,239,211.89393649336122
239,2013-09-09,239,238.5024403489845
228,2013-09-10,228,235.00265605631185
212,2013-09-11,212,229.49565388279666
206,2013-09-12,206,222.99721929209784
202,2013-09-13,202,216.48551365948725
206,2013-09-14,206,209.97778241765624
200,2013-09-15,200,202.48250189521633
200,2013-09-16,200,182.50755066331448
201,2013-09-17,201,179.98463267368405
201,2013-09-18,201,177.48820797354597
203,2013-09-19,203,173.9864035405731
203,2013-09-20,203,170.48365004801383
203,2013-09-21,203,164.97979570279782
201,2013-09-22,201,160.48271354078742
195,2013-09-23,195,199.55497245290016
201,2013-09-24,201,199.10254350388115
213,2013-09-25,213,198.65640110384373
227,2013-09-26,227,197.20689656857684
234,2013-09-27,234,196.76607464758993
232,2013-09-28,232,194.32738575033312
232,2013-09-29,232,192.8711542536383
225,2013-09-30,225,232.1665189892569
228,2013-10-01,228,233.3415078693073
227,2013-10-02,227,233.51250162149344
223,2013-10-03,223,234.67914164885192
213,2013-10-04,213,235.85137663474558
212,2013-10-05,212,237.02468281421477
218,2013-10-06,218,235.19891274203877
224,2013-10-07,224,222.54915898130037
224,2013-10-08,224,228.09702600116958
225,2013-10-09,225,232.6511723536259
223,2013-10-10,223,236.21614910859648
225,2013-10-11,225,241.78340737214768
218,2013-10-12,218,246.33555515938485
217,2013-10-13,217,251.8872971897126
214,2013-10-14,214,216.30100981290198
220,2013-10-15,220,215.5901007824445
229,2013-10-16,229,214.87700215043634
235,2013-10-17,235,218.14524662274596
238,2013-10-18,238,217.43964040684943
242,2013-10-19,242,216.73516369099485
247,2013-10-20,247,216.04231997011658
249,2013-10-21,249,251.72559056135995
249,2013-10-22,249,256.44960918568705
254,2013-10-23,254,261.18836514116083
267,2013-10-24,267,265.9180538964754
276,2013-10-25,276,271.65201032159445
269,2013-10-26,269,280.39207434074575
246,2013-10-27,246,295.1205297843645
224,2013-10-28,224,233.52440573023256
206,2013-10-29,206,218.0132200025485
203,2013-10-30,203,190.5340338567438
212,2013-10-31,212,160.03993646894514
231,2013-11-01,231,131.5090921539821
266,2013-11-02,266,100.02575221290357
300,2013-11-03,300,63.548182052852184
328,2013-11-04,328,328.18959559444534
341,2013-11-05,341,364.36588761875674
349,2013-11-06,349,409.5634810473791
350,2013-11-07,350,456.7551964434909
360,2013-11-08,360,504.9319610558153
364,2013-11-09,364,553.117262365066
372,2013-11-10,372,598.302278138701
384,2013-11-11,384,374.76101496154456
392,2013-11-12,392,377.52168021134617
401,2013-11-13,401,380.2358610730771
393,2013-11-14,393,383.9691810992179
389,2013-11-15,389,386.74046624481514
367,2013-11-16,367,429.45600501520613
